FECHA,DEPARTAMENTO,MUNICIPIO,TIPO DE EVENTO,DIVIPOLA,FALLECIDOS,HERIDOS,DESAPARECIDOS,AFECTADOS,FAMILIAS,VIVIENDAS DESTRUIDAS,VIVIENDAS AVERIADAS,VIAS,PUENTES VEHICULARES,PUENTES PEATONALES,ACUEDUCTO,ALCANTARILLADO,CENTROS DE SALUD,CENTROS EDUCATIVOS,CENTROS COMUNITARIOS,HECTAREAS,OTROS-AFECTACION,SUBSIDIO DE ARRIENDO,MENAJES,APOYO ALIMENTARIO,MATERIALES DE CONSTRUCCION,SACOS - BIG BAG,OTROS-APOYO,CARROTANQUES-MOTOBOMBAS- PLANTA POTABILIZADORA,HORAS MAQUINA RETROEXCAVADORA- BULLDOZER -INTERVENTORIA,SOPORTE AEREO,TRANSFERENCIAS ECONOMICAS,RECURSOS EJECUTADOS,CANTIDAD DE CEPILLO ADULTO,VALOR CEPILLO ADULTO,CANTIDAD CEPILLO NIÑO,VALOR CEPILLO NIÑO,CANTIDAD CHOCOLATERA,VALOR CHOCOLATERA,CANTIDAD CINTA EMPALMAR,VALOR CINTA EMPALMAR,CANTIDAD COBIJAS,VALOR COBIJAS,CANTIDAD DE CARPAS,VALOR DE LAS CARPAS,CANTIDAD DE COLCHONETAS,VALOR DE LAS COLCHONETAS,CANTIDAD DE CATRES,VALOR DE LOS CATRES,CANTIDAD DE BOTAS,VALOR DE LAS BOTAS,CANTIDAD DE CUCHARAS DE ACERO,VALOR DE LAS CUCHARAS DE ACERO,CANTIDAD DE CUCHARAS DE MADERA,VALOR DE LAS CUCHARAS DE MADERA,CANTIDAD DE ESTUFAS,VALOR DE LAS ESTUFAS,CANTIDAD DE HAMACAS,VALOR DE LAS HAMACAS,CANTIDAD DE JABON DE BAÑO,VALOR DE LOS JABONES DE BAÑO,CANTIDAD DE JABON DE BARRA,VALOR DE LOS JABONES DE BARRA,CANTIDAD DE JUEGOS DE CUBIERTOS,VALOR DE LOS JUEGOS DE CUBIERTOS,CANTIDAD DE OLLAS,VALOR DE LAS OLLAS,CANTIDAD DE PAPEL HIGIENICO,VALOR DEL PAPEL HIGIENICO,CANTIDAD DE PEINILLAS,VALOR DE LAS PEINILLAS,CANTIDAD DE PLASTICO NEGRO,VALOR DEL PLASTICO NEGRO,CANTIDAD DE PLATOS HONDOS,VALOR DE LOS PLATOS HONDOS,CANTIDAD DE PLATOS PANDOS,VALOR DE LOS PLATOS PANDOS,CANTIDAD DE POCILLOS,VALOR DE LOS POCILLOS,CANTIDAD DE RACIONES DE CAMPAÑA,VALOR DE LAS RACIONES DE CAMPAÑA,CANTIDAD DE SABANAS,VALOR DE LAS SABANAS,CANTIDAD DE FRAZADAS,VALOR DE LAS FRAZADAS,CANTIDAD DE TOALLAS,VALOR DE LAS TOALLAS,CANTIDAD DE TOLDILLOS,VALOR DE LOS TOLDILLOS,CANTIDAD DE KITS DE ASEO,VALOR DE LOS KITS DE ASEO,CANTIDAD DE KITS DE COCINA,VALOR DE LOS KITS DE COCINA,CANTIDAD DE KITS DE ALCOBA,VALOR DE LOS KITS DE ALCOBA,VALOR DE LOS MENAJES,CANTIDAD DE SACOS,VALOR DE LOS SACOS,CANTIDAD DE BIG BAG,VALOR DE LAS BIG BAG,CANTIDAD DE MERCADOS,VALOR DE LOS MERCADOS,CANTIDAD DE CEMENTO,VALOR DEL CEMENTO,CANTIDAD DE TEJAS,VALOR DE LAS TEJAS,DESCRIPCION DE LOS MATERIALES DE CONSTRUCCION,VALOR DE LOS MATERIALES DE CONSTRUCCION,TRANSFERENCIA ECONOMICA,APOYO TOTAL FNGRD
05/17/2018 12:00:00 AM,CORDOBA,AYAPEL,INUNDACIÓN,23068,0,0,0,1000,200,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1513,0
05/17/2018 12:00:00 AM,CORDOBA,DEPARTAMENTO,INUNDACIÓN,23,0,0,0,15000,3000,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,202935998,351000000,0,87014100,0,0,0,0,0,640950098,0,0,0,0,0,0,0,0,0,0,0,0,500,38500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12635998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,151800000,0,0,0,0,202935998.4,55000,87014100,0,0,3000,351000000,0,0,0,0,No Aplica,0,1514,640950098
05/17/2018 12:00:00 AM,SANTANDER,CHIMA,DESLIZAMIENTO,68176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,168606210,0,168606210,0,0,168606210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1515,168606210
05/17/2018 12:00:00 AM,SANTANDER,CIMITARRA,INUNDACIÓN,68190,0,0,0,778,396,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,76980000,35100000,0,0,0,0,0,0,0,112080000,0,0,0,0,0,0,0,0,0,0,0,0,600,46200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,15600000,,0,0,0,0,0,300,15180000,0,0,0,0,76980000,0,0,0,0,300,35100000,0,0,0,0,No Aplica,0,1516,112080000
05/17/2018 12:00:00 AM,SANTANDER,MOGOTES,DESLIZAMIENTO,68464,0,0,0,10,2,0,2,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1517,0
05/17/2018 12:00:00 AM,SANTANDER,SANTA BARBARA,DESLIZAMIENTO,68705,0,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,32880000,16380000,5367213,0,179010334,0,179010334,0,0,233637546,0,0,0,0,0,0,0,0,0,0,0,0,240,18480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,6240000,0,0,0,0,0,0,140,7084000,20,1076000,0,0,32880000,0,0,0,0,140,16380000,0,0,160,5367213,No Aplica,0,1518,233637546
05/17/2018 12:00:00 AM,TOLIMA,COELLO,INUNDACIÓN,73200,0,0,0,65,13,0,7,0,0,0,0,0,0,0,0,1.5,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1519,0
05/17/2018 12:00:00 AM,VALLE DEL CAUCA,JAMUNDI,INUNDACIÓN,76364,0,0,0,5,1,0,1,1,0,0,0,0,0,0,1,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1520,0
05/18/2018 12:00:00 AM,CORDOBA,CIENAGA DE ORO,INUNDACIÓN,23189,0,0,0,2081,740,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,5720000,23400000,8816000,0,0,0,0,0,0,37936000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,5720000,0,0,0,0,0,0,0,0,0,0,5720000,0,0,0,0,200,23400000,0,0,160,8816000,No Aplica,0,1521,37936000
05/18/2018 12:00:00 AM,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CRECIENTE SÚBITA,25645,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1522,0
05/18/2018 12:00:00 AM,META,PUERTO CONCORDIA,INUNDACIÓN,50450,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1523,0
05/18/2018 12:00:00 AM,RISARALDA,BELEN DE UMBRIA,VENDAVAL,66088,0,0,0,197,40,0,39,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1524,0
05/18/2018 12:00:00 AM,RISARALDA,QUINCHIA,VENDAVAL,66594,0,0,0,55,11,0,11,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1525,0
05/18/2018 12:00:00 AM,SANTANDER,VALLE DE SAN JOSE,INUNDACIÓN,68855,0,0,0,46,11,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1526,0
05/18/2018 12:00:00 AM,TOLIMA,ATACO,REMOCIÓN EN MASA,73067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1527,0
05/18/2018 12:00:00 AM,VALLE DEL CAUCA,JAMUNDI,INUNDACIÓN,76364,0,0,0,35,7,0,7,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1528,0
05/19/2018 12:00:00 AM,"BOGOTA, D.C.","BOGOTA, D.C.",COLAPSO,11001,0,0,0,20,4,0,1,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1529,0
05/19/2018 12:00:00 AM,CUNDINAMARCA,VIANI,ACCIDENTE DE TRÁNSITO,25867,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1530,0
05/19/2018 12:00:00 AM,TOLIMA,CHAPARRAL,VENDAVAL,73168,0,0,0,20,4,0,4,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1531,0
05/20/2018 12:00:00 AM,BOYACA,VENTAQUEMADA,OTROS,15861,0,77,0,77,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1532,0
05/20/2018 12:00:00 AM,CAUCA,EL TAMBO,DESLIZAMIENTO,19256,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1533,0
05/20/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,INCENDIO ESTRUCTURAL,25377,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1534,0
05/20/2018 12:00:00 AM,SANTANDER,BARRANCABERMEJA,INUNDACIÓN,68081,0,0,0,750,150,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1535,0
05/20/2018 12:00:00 AM,TOLIMA,ROVIRA,REMOCIÓN EN MASA,73624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1536,0
05/20/2018 12:00:00 AM,VALLE DEL CAUCA,CALI,INCENDIO ESTRUCTURAL,76001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1537,0
05/21/2018 12:00:00 AM,BOLIVAR,ACHI,CRECIENTE SÚBITA,13006,0,0,0,1207,486,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,58500000,0,44970150,0,0,0,0,0,103470150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,27000150,300,17970000,500,58500000,0,0,0,0,No Aplica,0,1538,103470150
05/21/2018 12:00:00 AM,CALDAS,ANSERMA,ACCIDENTE MINERO,17042,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1539,0
05/21/2018 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,INCENDIO ESTRUCTURAL,19698,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1540,0
05/21/2018 12:00:00 AM,CESAR,AGUACHICA,INUNDACIÓN,20011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1541,0
05/21/2018 12:00:00 AM,CESAR,TAMALAMEQUE,INUNDACIÓN,20787,0,0,0,750,150,0,150,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1542,0
05/21/2018 12:00:00 AM,CUNDINAMARCA,GUAYABETAL,ACCIDENTE DE TRÁNSITO,25335,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1543,0
05/21/2018 12:00:00 AM,META,CASTILLA LA NUEVA,INUNDACIÓN,50150,0,0,0,46,14,3,7,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1544,0
05/21/2018 12:00:00 AM,META,EL CASTILLO,INUNDACIÓN,50251,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1545,0
05/21/2018 12:00:00 AM,META,GRANADA,INUNDACIÓN,50313,0,0,0,72,12,1,8,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1546,0
05/21/2018 12:00:00 AM,META,GUAMAL,INUNDACIÓN,50318,0,0,0,350,70,0,66,0,1,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1547,0
05/21/2018 12:00:00 AM,META,LEJANIAS,INUNDACIÓN,50400,0,0,0,127,31,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1548,0
05/21/2018 12:00:00 AM,SANTANDER,GUACA,CRECIENTE SÚBITA,68318,0,0,0,130,39,0,1,1,0,0,0,0,0,0,0,0,No Registra,0,25465000,14040000,9392622,0,0,0,0,0,0,48897622,0,0,0,0,0,0,0,0,0,0,0,0,170,13090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,4420000,0,0,0,0,0,0,120,6072000,35,1883000,0,0,25465000,0,0,0,0,120,14040000,0,0,280,9392622,No Aplica,0,1549,48897622
05/21/2018 12:00:00 AM,TOLIMA,ALVARADO,CRECIENTE SÚBITA,73026,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1550,0
05/21/2018 12:00:00 AM,TOLIMA,ALVARADO,REMOCIÓN EN MASA,73026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1551,0
05/21/2018 12:00:00 AM,TOLIMA,MURILLO,REMOCIÓN EN MASA,73461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1552,0
05/21/2018 12:00:00 AM,TOLIMA,ROVIRA,REMOCIÓN EN MASA,73624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1553,0
05/21/2018 12:00:00 AM,TOLIMA,VENADILLO,INUNDACIÓN,73861,0,0,0,15,3,0,3,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1554,0
05/21/2018 12:00:00 AM,TOLIMA,VENADILLO,REMOCIÓN EN MASA,73861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,1555,0
05/22/2018 12:00:00 AM,BOLIVAR,BARRANCO DE LOBA,INUNDACIÓN,13074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,29070025,0,0,0,0,0,29070025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,11100025,300,17970000,0,0,0,0,0,0,No Aplica,0,1556,29070025
05/22/2018 12:00:00 AM,BOLIVAR,CANTAGALLO,INUNDACIÓN,13160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,7800025,0,0,0,0,0,7800025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,7800025,0,0,0,0,0,0,0,0,No Aplica,0,1557,7800025
